ID_PRODUCTO,ID,Nombre,Descripcion,Etiquetas,Precio,Cantidad,Cantidad,% Impuesto,Atributos,Sabor,URL FOTO,Foto 1,Foto 2,Foto 3
422,1,Crema de Whiskey Bailys Mini,Pack x 3 ,Whisky,0,1,,,,,https://dislicores.vteximg.com.br/arquivos/ids/156891-1000-1000/Licores-crema-de-whisky_002363_1.jpg?v=637232489313900000,,,
423,1,Ginebra Tanqueray Dry,Botella x 750,Ginebra,105800,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3502288-1000-1000/5000291020706.jpg?v=637245464397400000,,,
424,1,Ginebra Gordon´s,Botella x 750,Ginebra,51900,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/268624-1000-1000/5000289020701.jpg?v=637245464461400000,,,
425,1,Brandy Domeq ,Botella x 750,Brandy,42700,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/1973571-800-auto?width=800&height=auto&aspect=true,,,
426,1,Brandy Domeq ,Botella x 375,Brandy,21800,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/1973572/Brandy-Media-X-375ml-24468_a.jpg?v=637258931792130000,,,
427,1,Vino Sanzon Coffe,Botella x 750,Vinos,18100,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/227581-1000-1000/7703588000389.jpg?v=636815455141730000,,,
428,1,Vino Sanzon ,Botella x 750,Vinos,17700,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3350268-1000-1000/7703588003304.jpg?v=636771336510230000,,,
429,1,Vino Sanzon Maestro,Botella x 750,Vinos,19900,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/243710-1000-1000/7703588000495.jpg?v=637014158686430000,,,
430,1,Vino Dubonnet ,Botella x 750,Vinos,53200,1,,,,,https://dislicores.vteximg.com.br/arquivos/ids/155664-1000-1000/Cocteleria-aperitivos_304001_1.jpg?v=637074675959300000,,,
431,1,Vino Gato Negro Merlot,Botella x 750,Vinos,31200,1,,,,,https://www.licoreswolf.com/wp-content/uploads/2020/06/Gato-Negro-Merlot-Chile.jpg,,,
432,1,Vino Gato Negro Cabernet Suavignon,Botella x 750,Vinos,0,1,,,,,https://dislicores.vteximg.com.br/arquivos/ids/156791-1000-1000/Vinos-tinto_100111_1.jpg?v=637187828945600000,,,
433,1,Vino Gato Negro Suavignon Blac,Botella x 750,Vinos,0,1,,,,,https://dislicores.vteximg.com.br/arquivos/ids/155665-1000-1000/Vinos-blanco_100066_1.jpg?v=637074675962900000,,,
434,1,Vino Gato Negro Rose,Botella x 750,Vinos,0,1,,,,,https://dislicores.vteximg.com.br/arquivos/ids/155733-1000-1000/Vinos-rosado_100162_1.jpg?v=637074676205500000,,,
435,1,Vino Casillero del Diablo Cabernet Suavignon,Botella x 750,Vinos,43400,1,,,,,https://loboexpress.com.co/671/vino-casillero-del-diablo-cabernet-sauvignon-botella-750-ml.jpg,,,
436,1,Vino Casillero del Diablo Malbec,Botella x 750,Vinos,0,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3512265-750-750/7804320510187.jpg?v=637274217069770000,,,
437,1,Vino Casillero del Diablo Suavignon Blac,Botella x 750,Vinos,0,1,,,,,https://falabella.scene7.com/is/image/FalabellaCO/4244976_1?wid=800&hei=800&qlt=70,,,
438,1,Vino Casillero del Diablo Merlot,Botella x 750,Vinos,0,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3512273-1000-1000/7804320985633.jpg?v=637274217095600000,,,
439,1,Vino Z ,Botella x 750,Vinos,17700,1,,,,,https://www.anchetascolombia.com/1333/vino-oporto-z-x-750-ml.jpg,,,
440,1,Vino Cariñoso Verano,Botella x 750,Vinos,17800,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/341220-750-750/7703588001041-2.jpg?v=636487650606700000,,,
441,1,Vino Cariñoso Manzana,Botella x 750,Vinos,12600,1,,,,,https://www.anchetascolombia.com/1328/vino-carinoso-durazno-750-ml.jpg,,,
442,1,Vino Cariñoso Rose,Botella x 750,Vinos,0,1,,,,,https://cdn.totalcode.com/la14/product-zoom/es/vino-carinoso--rose-12un-x750ml-1.jpg,,,
443,1,Vino Cariñoso Durazno,Botella x 750,Vinos,13400,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/163213-750-750/7703588000211-1.jpg?v=636670258403670000,,,
444,1,Vino Libertador Espumoso Blanco,Botella x 750,Vinos,12900,1,,,,,https://www.vincorte.com/wp-content/uploads/2020/02/AP.-VINICO-ESPUMOSO-BCO-LIBERTADOR.jpg,,,
445,1,Vino Libertador Espumoso Rosado,Botella x 750,Vinos,12900,1,,,,,https://www.vincorte.com/wp-content/uploads/2020/02/BEB.-GAS.-SAB-A-VINO-MOSTELO-750-ROSADO.jpg,,,
446,1,Vino Gran Brindis Espumoso Rosado,Botella x 750,Vinos,9100,1,,,,,https://colsubsidiogrocery.vtexassets.com/arquivos/ids/157187-300-300?width=300&height=300&aspect=true,,,
447,1,Vino Gran Brindis Espumoso Blanco,Botella x 750,Vinos,9100,1,,,,,https://www.licoresmayorista.com/wp-content/uploads/2020/06/champa%C3%B1a_0003_gran-brindis-blanca-260ml.jpg,,,
448,1,Vino Rivelino Espumoso Rosado,Botella x 750,Vinos,12100,1,,,,,https://www.vincorte.com/wp-content/uploads/2020/02/V.-ESP-ROSADO-RIVELINO-6%C2%B0-750.jpg,,,
449,1,Vino Rivelino Espumoso Blanco,Botella x 750,Vinos,12100,1,,,,,https://www.vincorte.com/wp-content/uploads/2020/02/V.-ESP-BLANCO-RIVELINO-6-750.jpg,,,
450,1,Cerveza Aguila,Six Pack,Cerveza,13900,1,,,,,https://piragua.com.co/wp-content/uploads/2019/11/aguila-original-sixpack.jpg,,,
451,1,Cerveza Aguila Light ,Six Pack,Cerveza,14400,1,,,,,https://piragua.com.co/wp-content/uploads/2019/11/aguila-lightl-sixpack.jpg,,,
452,1,Cerveza Aguila Fusion Limon ,Six Pack,Cerveza,12500,1,,,,,https://loboexpress.com.co/560/aguila-fusi%C3%B3n-lim%C3%B3n-six-pack-6x269ml.jpg,,,
453,1,Cerveza Poker ,Six Pack,Cerveza,14500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3491989-750-750/7702004007841.jpg?v=637212593850570000,,,
454,1,Cerveza Poker Roja ,Six Pack,Cerveza,0,1,,,,,https://www.licorerazonafrank.com/wp-content/uploads/2020/05/IMG_20200516_221618.jpg,,,
455,1,Cerveza Club Colombia Roja,Six Pack,Cerveza,15300,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3491996-750-750/7702004003638.jpg?v=637212593878200000,,,
456,1,Cerveza Club Colombia Negra,Six Pack,Cerveza,15300,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3491993-750-750/7702004003782.jpg?v=637212593865300000,,,
457,1,Cerveza Club Colombia Dorada,Six Pack,Cerveza,15300,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3491998-1000-1000/7702004003539.jpg?v=637212593889130000,,,
458,1,Cerveza Corona,Six Pack,Cerveza,23400,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/1981294/CERVEZA-SIXPACK-CORONA-X-355-ML-CU-1663470_a.jpg?v=637259439302100000,,,
459,1,Cerveza Coronita,Six Pack,Cerveza,14600,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/1721365/CERVEZA-SIXPACK-CORONITA-X-210-ML-CU-1663468_a.jpg?v=637223989278770000,,,
460,1,Cerveza Stella Artois,Six Pack,Cerveza,23100,1,,,,,https://oechsle.vteximg.com.br/arquivos/ids/1351972-1000-1000/image-d1b48abb5a774f9a982f4f13c260644c.jpg?v=637123898111700000,,,
461,1,Cerveza Miller Energy,Six Pack,Cerveza,0,1,,,,,https://almacen.do/wp-content/uploads/2018/03/Cerveza-Miller-6-uds-12-oz-Turn.jpg,,,
462,1,Cerveza Grolsch,Four Pack,Cerveza,21600,1,,,,,https://plazavea.vteximg.com.br/arquivos/ids/227276-1000-1000/20106095.jpg?v=636985532997030000,,,
463,1,Cerveza Heineken,Six Pack,Cerveza,11900,1,,,,,https://i.postimg.cc/K8BCFXbD/6-PACK-HEINEKEN.png,,,
464,1,Cerveza Costeña Bacana,Six Pack,Cerveza,9900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3538403-1000-1000/7702004005618.jpg?v=637347523585400000,,,
465,1,Cerveza Andina,Six Pack,Cerveza,11500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3430112-1000-1000/7702090050578.jpg?v=636958662690200000,,,
466,1,Cerveza Tecate,Six Pack,Cerveza,11900,1,,,,,https://supermercadocomunal.com/1162-large_default/cerveza-tecate-6-und-355-ml.jpg,,,
467,1,Cerveza Reeds,Six Pack,Cerveza,11900,1,,,,,https://mistiendas.com.co/mistiendas/4296-large_default/cerveza-redds-citrus-six-pack.jpg,,,
468,1,Cerveza Azteca,Six Pack,Cerveza,10800,1,,,,,https://piragua.com.co/wp-content/uploads/2019/11/azteca-six-pack.jpg,,,
469,1,Cerveza Budwaiser,Six Pack,Cerveza,12900,1,,,,,https://piragua.com.co/wp-content/uploads/2019/11/budweiser-six-pack-piragua.jpg,,,
470,1,Cerveza Refajo Cola y Pola,Six Pack,Cerveza,9900,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/263040-750-750/7702004016621.jpg?v=637212601283170000,,,
471,1,Cerveza BBC,Four Pack,Cerveza,0,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/1867835-800-auto?width=800&height=auto&aspect=true,,,
472,1,Cigarrillos Malboro Fusion,Paq x 20 ,Cigarrillos,8500,1,,,,,https://d2j6dbq0eux0bg.cloudfront.net/images/30491376/1501898178.jpg,,,
473,1,Cigarrillos Malboro Fusion,Paq x 20 ,Cigarrillos,8500,1,,,,,https://merkeygane.com/1256/marlboro-fusion-medio.jpg,,,
474,1,Cigarrillos Malboro doble Fusion,Paq x 20 ,Cigarrillos,8500,1,,,,,https://licoreslarebaja.com/398-large_default/cigarrillo-malboro-ice-x-20-un.jpg,,,
475,1,Cigarrillos Malboro ,Paq x 20 ,Cigarrillos,8500,1,,,,,https://licoreslarebaja.com/394-large_default/cigarrillo-malboro-doble-fusion-x-20-un.jpg,,,
476,1,Cigarrillos Malboro Gold,Paq x 20 ,Cigarrillos,8500,1,,,,,https://supermercadocomunal.com/1093-large_default/cigarrillos-marlboro-rojo-20-und.jpg,,,
477,1,Cigarrillos Malboro Fusion,Paq x 10 ,Cigarrillos,4400,1,,,,,https://www.licoexpress.co/wp-content/uploads/2020/05/Cigarrillos-Marlboro-Gold-Caja-20-und.jpg,,,
478,1,Cigarrillos Malboro Fusion,Paq x 10 ,Cigarrillos,4400,1,,,,,https://www.licorerazonafrank.com/wp-content/uploads/2020/05/Marlboro-Fusi%C3%B3n-Summer-10und-2-300x300.jpg,,,
479,1,Cigarrillos Malboro doble Fusion,Paq x 10 ,Cigarrillos,4400,1,,,,,https://d2j6dbq0eux0bg.cloudfront.net/images/30491376/1491246783.jpg,,,
480,1,Cigarrillos Malboro ,Paq x 10 ,Cigarrillos,4400,1,,,,,https://d2j6dbq0eux0bg.cloudfront.net/images/30491376/1491260034.jpg,,,
481,1,Cigarrillos Malboro Gold,Paq x 10 ,Cigarrillos,4400,1,,,,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702005004467.jpg,,,
482,1,Cigarrillos L&M ,Paq x 20 ,Cigarrillos,5500,1,,,,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702005004474.jpg,,,
483,1,Cigarrillos L&M ,Paq x 10 ,Cigarrillos,2900,1,,,,,https://newyorkstore.com.co/wp-content/uploads/CIGARRILLOS-LM-600x600.jpg,,,
484,1,Cigarrillos Lucky Strike Azul,Paq x 20 ,Cigarrillos,8400,1,,,,,https://newyorkstore.com.co/wp-content/uploads/CIGARRILLOS-LM-10.jpg,,,
485,1,Cigarrillos Lucky Strike Blanco,Paq x 20 ,Cigarrillos,8400,1,,,,,https://www.west24horas.com/wp-content/uploads/2019/12/17002.jpg,,,
486,1,Cigarrillos Lucky Strike Blanco,Paq x 10 ,Cigarrillos,4400,1,,,,,https://supermercadocomunal.com/1105-large_default/cigarrillos-lucky-strike-20-und.jpg,,,
487,1,Cigarrillos Lucky Strike Azul,Paq x 10 ,Cigarrillos,4400,1,,,,,https://supermercadocomunal.com/1111-large_default/cigarrillos-lucky-strike-white-10-und.jpg,,,
488,1,Cigarillos Rothmans Azul,Paq x 20 ,Cigarrillos,6800,1,,,,,https://www.sevenmarket.co/imagenes/productos/1564882660-m3-cigarrillos-lucky-x-10-und-large.jpg,,,
489,1,Cigarillos Rothmans Gris,Paq x 20 ,Cigarrillos,0,1,,,,,https://newyorkstore.com.co/wp-content/uploads/CIGARRILLO-ROTHMANS-GRIS-600x600.jpg,,,
490,1,Cigarillos Rothmans  Azul,Paq x 10 ,Cigarrillos,3700,1,,,,,https://supermercadocomunal.com/1080-large_default/cigarrillos-rothmans-azul-10-und.jpg,,,
491,1,Cigarillos Rothmans Gris,Paq x 10 ,Cigarrillos,3700,1,,,,,https://supermercadocomunal.com/1086-large_default/cigarrillos-rothmans-gris-10-und.jpg,,,
492,1,Cigarillos Rothmans Blanco,Paq x 10 ,Cigarrillos,3000,1,,,,,https://www.toccmarket.com/image/cache/catalog/Products/Cigarrillo%20Rothmans%20Blanco%20Caja%20X%2010%20Und-1000x798.jpg,,,
493,1,Cigarrillos Chesterfirld ,Paq x 20 ,Cigarrillos,0,1,,,,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702005601239.jpg,,,
494,1,Cigarrillos Chesterfirld ,Paq x 10 ,Cigarrillos,3300,1,,,,,https://estanquillobalu.com/wp-content/uploads/2020/05/cigarrillos-chesterfield-remix-10-und.png,,,
495,1,Aceite Oliosoya ,Botella x 1000,Aceites,6800,1,,,,,https://mercaldas.vteximg.com.br/arquivos/ids/157362-1000-1000/459.jpg?v=636918829074970000,,,
496,1,Aceite Oliosoya ,Botella x 2000,Aceites,12800,1,,,,,https://triunfoq.com/wp-content/uploads/2019/04/7702116000945.jpg,,,
497,1,Aceite Oliosoya ,Botella x 3000,Aceites,18900,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/1976394-800-auto?width=800&height=auto&aspect=true,,,
498,1,Aceite Oliosoya ,Botella x 5000,Aceites,31900,1,,,,,https://bodegaeltrebol.com/wp-content/uploads/2018/12/Oliosoya-5.jpeg,,,
499,1,Aceite Bon Life,Botella x 1000,Aceites,6700,1,,,,,https://mercatuonline.com/wp-content/uploads/2020/07/aceite-vegetal-soya-bon-life-x-1000-1.png,,,
500,1,Aceite Bon Life,Botella x 2000,Aceites,13100,1,,,,,https://supertiendascomunal.com/1313-medium_default/aceite-bon-life-2000-ml.jpg,,,
501,1,Aceite Bon Life,Botella x 3000,Aceites,19200,1,,,,,https://supermercadocomunal.com/1628-large_default/aceite-vegetal-bon-life-3000-cc.jpg,,,
502,1,Aceite Bon Life,Botella x 5000,Aceites,31400,1,,,,,https://www.rapimercados.com/media/products/aceite_bonlife_x_5000_3N3Bv0S.jpg,,,
503,1,Aceite Gourmet ,Botella x 1000,Aceites,12900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501456-1000-1000/7702116000013.jpg?v=637244720100900000,,,
504,1,Aceite Gourmet ,Botella x 2000,Aceites,23600,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501464-1000-1000/7702116000785.jpg?v=637244720147530000,,,
505,1,Aceite Gourmet ,Botella x 3000,Aceites,34900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501457-1000-1000/7702116000020.jpg?v=637244720108270000,,,
506,1,Aceite Garza,Botella x 900,Aceites,5500,1,,,,,https://images.jumpseller.com/store/cigarrerialarosa/5240306/7702116000105.jpg?1588629944,,,
507,1,Aceite Garza,Botella x 2000,Aceites,11700,1,,,,,https://vx2.bc3.myftpupload.com/wp-content/uploads/2019/04/7702116000082-600x600.jpg,,,
508,1,Aceite Garza,Botella x 3000,Aceites,17100,1,,,,,https://toccmarket.com/image/cache/catalog/MARCAS/aceite-1000x798.jpg,,,
509,1,Aceite Garza,Botella x 5000,Aceites,28100,1,,,,,https://images.jumpseller.com/store/fanero/4762771/aceite_la_garza_5000ml.jpg?1585870751,,,
510,1,Aceite Diana,Botella x 900,Aceites,0,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510519-1000-1000/7702028000330.jpg?v=637273105500200000,,,
511,1,Aceite Diana,Botella x 2000,Aceites,0,1,,,,,https://bodegaeltrebol.com/wp-content/uploads/2018/12/a-510.png,,,
512,1,Aceite Diana,Botella x 3000,Aceites,19900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510520-750-750/7702028000378.jpg?v=637273105500830000,,,
513,1,Aceite Diana,Botella x 5000,Aceites,0,1,,,,,https://mercaldas.vteximg.com.br/arquivos/ids/196457-400-400/Aceite-DIANA-con-vitaminas-frasco-x2000-ml_113059.jpg?v=637327956234000000,,,
514,1,Aceite Vivi,Botella x 900,Aceites,5500,1,,,,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/05/7702179013104.jpg?time=1600957807,,,
515,1,Aceite Vivi,Botella x 3000,Aceites,16500,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/290691-800-auto?width=800&height=auto&aspect=true,,,
516,1,Aceite Vivi,Botella x 5000,Aceites,26900,1,,,,,https://www.mercapava.com.co/wp-content/uploads/importedmedia/blogmedia-151690-600x600.jpg,,,
517,1,Aceite Girasoli,Botella x 900,Aceites,7600,1,,,,,https://www.fastmarketctg.com/wp-content/uploads/2018/08/Aceite-Girasol-2-Litros.png,,,
518,1,Aceite Girasoli,Botella x 2000,Aceites,15900,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/2135470/Aceite-De-Girasol-X-2000-Cm3-748719_a.jpg?v=637279388259130000,,,
519,1,Aceite Girasoli,Botella x 3000,Aceites,23800,1,,,,,https://mercaldas.vteximg.com.br/arquivos/ids/198208-1300-1300/Aceite-GIRASOLI-garrafa-x3000-ml_57694.jpg?v=637348636594000000,,,
520,1,Aceite de Oliva Olivetto intenso,Botella x 250,Aceites,15600,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498979-1000-1000/7702109018438.jpg?v=637237131148530000,,,
521,1,Aceite de Oliva Olivetto intenso,Botella x 500,Aceites,24700,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498978-750-750/7702109018414.jpg?v=637237130713200000,,,
522,1,Aceite de Oliva Gourmet,Botella x 500,Aceites,15900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501452-1000-1000/7702109014836.jpg?v=637244720078370000,,,
523,1,Aceite de Oliva Gourmet,Botella x 1000,Aceites,22900,1,,,,,https://www.todoaseo.com/wp-content/uploads/2017/03/ACEITE-GOURMET-AVANZADO-OLIVA-X-1000-RF-08300.jpg,,,
524,1,Arroz Diana,Bolsa x 1000,Arroz ,3100,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/654535/Arroz-Diana-1000-gr-552155_a.jpg?v=637027025752170000,,,
525,1,Arroz Diana,Bolsa X 3000,Arroz ,8900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510542-1000-1000/7702511000038.jpg?v=637273105609430000,,,
526,1,Arroz Diana,Bolsa x 5000,Arroz ,14700,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510543-1000-1000/7702511000045.jpg?v=637273105624530000,,,
527,1,Arroz Diana,Talega x 10k,Arroz ,29900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510544-1000-1000/7702511000205.jpg?v=637273105627330000,,,
528,1,Arroz Diana,Bolsa 25 lb,Arroz ,35900,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/272422-1000-1000/7702511000342.jpg?v=637273102760430000,,,
529,1,Arroz Roa,Bolsa x 1000,Arroz ,3100,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/187637-1000-1000/7702552000141.jpg?v=636142066817800000,,,
530,1,Arroz Roa,Bolsa X 3000,Arroz ,8900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3242283-1000-1000/7702552000486.jpg?v=636556173953100000,,,
531,1,Arroz Roa,Bolsa x 5000,Arroz ,14700,1,,,,,https://mercaldas.vteximg.com.br/arquivos/ids/166804-1000-1000/Arroz-ROA-x5000-g.jpg?v=636985690009930000,,,
532,1,Arroz Roa,Talega x 10k,Arroz ,29900,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157166-750-750/7702552000172-1.jpg?v=636670240592730000,,,
533,1,Arroz Roa,Bolsa 25 lb,Arroz ,35900,1,,,,,https://www.corbeta.com.co/media/catalog/product/1/7/17702552000094.png,,,
534,1,Arroz Florhuila,Bolsa x 1000,Arroz ,3100,1,,,,,https://exitocol.vtexassets.com/arquivos/ids/1027148/Arroz-Flor-Huila-1000-gr-796712_a.jpg?v=637124526121630000,,,
535,1,Arroz Florhuila,Bolsa X 3000,Arroz ,8900,1,,,,,https://supermio.co/wp-content/uploads/2020/04/08866.jpeg,,,
536,1,Arroz Florhuila,Bolsa x 5000,Arroz ,14700,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157156-750-750/7702231000042-1.jpg?v=636670240574730000,,,
537,1,Arroz Florhuila,Talega x 10k,Arroz ,29900,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157155-750-750/7702231000066-1.jpg?v=636670240572130000,,,
538,1,Arroz Florhuila,Bolsa 25 lb,Arroz ,35900,1,,,,,https://supermercadocomunal.com/verbenal/img/p/1/6/5/2/1652-large_default.jpg,,,
539,1,Arroz Casanare,Bolsa x 1000,Arroz ,3100,1,,,,,https://secureservercdn.net/198.71.233.106/p78.62f.myftpupload.com/wp-content/uploads/2019/10/ArrozCasanare1000-300x400.png,,,
540,1,Arroz Casanare,Bolsa X 3000,Arroz ,8900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206515-1000-1000/7703308010049-1.jpg?v=636287518837470000,,,
541,1,Arroz Casanare,Bolsa x 5000,Arroz ,14700,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/209569-1000-1000/7703308010056-1.jpg?v=636288948604830000,,,
542,1,Arroz Casanare,Talega x 10k,Arroz ,29900,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206516-1000-1000/7703308010131-1.jpg?v=636287518838800000,,,
543,1,Arroz Casanare,Bolsa 25 lb,Arroz ,35900,1,,,,,,,,
544,1,Arroz Diana Premium ,Bolsa x 1000,Arroz ,4800,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510546-1000-1000/7702511000427.jpg?v=637273105646430000,,,
545,1,Arroz Diana Premium ,Bolsa x 2500,Arroz ,11100,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/272424-1000-1000/7702511000748.jpg?v=637273102765670000,,,
546,1,Arroz Florhuila Integral,Bolsa x 1000,Arroz ,0,1,,,,,https://i1.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2020/08/8298-large_default.jpg?fit=749%2C1000&ssl=1,,,
547,1,Arroz Roa de Leche,Bolsa x 150,Arroz ,3100,1,,,,,https://supermercadocomunal.com/7682-large_default/arroz-con-leche-roa-150-gr.jpg,,,
548,1,Arroz Roa con Pollo,en blanco,Arroz ,0,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/195341-1000-1000/7702552400125.jpg?v=636226238385200000,,,
549,1,Arroz Roa  Mexicano,Bolsa x 300 ,Arroz ,5100,1,,,,,https://mercaldas.vteximg.com.br/arquivos/ids/192714-1300-1300/Arroz-ROA-mexicano-x300-g_3468.jpg?v=637280421737170000,,,
550,1,Arroz Roa Paella,en blanco,Arroz ,0,1,,,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157188-1000-1000/7702552400132-1.jpg?v=636670240619970000,,,
551,1,Arroz Roa de Coco,en blanco,Arroz ,0,1,,,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/ps-mezcla-arroz-coco-x150g-saborizados-roa-copia.jpg,,,
552,1,Arroz Champiñones,Bolsa x 300,Arroz ,5100,1,,,,,https://supermio.co/wp-content/uploads/2020/04/12043.jpeg,,,
553,1,Arroz Roa Oriental ,Bolsa x 300,Arroz ,5100,1,,,,,https://mercadomambo.com/multimedia/productos/4025590.JPG,,,
554,1,Frijol Bola Roja Unimercas,Bolsa x 500,Granos,4900,1,,,,,,,,
555,1,Frijol Cargamanto Unimercas,Bolsa x 500,Granos,4800,1,,,,,,,,
556,1,Frijol Cabeza Negra Unimercas,Bolsa x 500,Granos,2900,1,,,,,,,,
557,1,Frijols Caraota Maritza,Bolsa x 500,Granos,2900,1,,,,,,,,
558,1,Frijol Nima Unimercas,Bolsa x 500,Granos,3200,1,,,,,,,,
559,1,Frijol Soya Unimercas,Bolsa x 500,Granos,2100,1,,,,,,,,
560,1,Aveja verde seca Unimercas,Bolsa x 500,Granos,1700,1,,,,,,,,
561,1,Aveja verde seca Unimercas,Bolsa x 1000,Granos,3200,1,,,,,,,,
562,1,Arveja Amarilla Unimercas,Bolsa x 500,Granos,1600,1,,,,,,,,
563,1,Arveja Amarilla Unimercas,Bolsa x 1000,Granos,2300,1,,,,,,,,
564,1,Garbanza Unimercas,Bolsa x 500,Granos,3500,1,,,,,,,,
565,1,Garbanza Unimercas,Bolsa x 1000,Granos,6700,1,,,,,,,,
566,1,Maiz Porva ,Bolsa x 500,Granos,5400,1,,,,,,,,
567,1,Maiz Pira ,Bolsa x 500,Granos,1800,1,,,,,,,,
568,1,Maiz Peto ,Bolsa x 1000,Granos,1950,1,,,,,,,,
569,1,Maiz Peto ,Bolsa x 3000,Granos,5500,1,,,,,,,,
570,1,Lenteja Unimercas,Bolsa x 500,Granos,2500,1,,,,,,,,
571,1,Lenteja Unimercas,Bolsa x 1000,Granos,4800,1,,,,,,,,
572,1,Cuchuco de Trigo De la Abuela,Bolsa x 500,Granos,1800,1,,,,,https://supertiendascomunal.com/3559-thickbox_default/cuchuco-trigo-de-la-abuela-500-g.jpg,,,
573,1,Cuchuco de Cebada De la Abuela,Bolsa x 500,Granos,2500,1,,,,,https://supertiendascomunal.com/3566-thickbox_default/de-la-abuela-cuchuco-de-cebada-500-g.jpg,,,
574,1,Cuchuco de Maiz De la Abuela,Bolsa x 500,Granos,1800,1,,,,,https://organizacioncardenas.com/images/cuchuco/cuchuco-de-maiz-194-250.png,,,
575,1,Cebada Perlada De la Abuela,Bolsa x 500,Granos,2500,1,,,,,https://supertiendascomunal.com/2668-large_default/cebada-perlada-de-la-abuela-500-g.jpg,,,
576,1,Mazamorra Amarilla Aburra,Bolsa x 500,Granos,1800,1,,,,,https://cdn.derematazo.com/wp-content/uploads/2019/08/Mazamorra-Aburra-x-500-g-32393.jpg,,,
577,1,Mazamorra Blanca Aburra,Bolsa x 500,Granos,1800,1,,,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/7706667029011.jpg,,,
578,1,Habas Unimercas,Bolsa x 500,Granos,2700,1,,,,,,,,
579,1,Sal Refisal ,Bolsa x 1000,Sal,1500,1,,,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492569-1000-1000/7703812101202.jpg?v=637214303845200000,,,
