ID_PRODUCTO,ID,Nombre,Descripcion,Etiquetas,Precio,Cantidad,Cantidad,% Impuesto,Atributos,Sabor,URL FOTO,Foto 1,Foto 2,
487,1,Cigarrillos Lucky Strike Azul,Paq x 10 ,Cigarrillos,4400,1,,0,,,https://supermercadocomunal.com/1111-large_default/cigarrillos-lucky-strike-white-10-und.jpg,cigarrillosluckystrikeazul4871,,
488,1,Cigarillos Rothmans Azul,Paq x 20 ,Cigarrillos,6800,1,,0,,,https://www.sevenmarket.co/imagenes/productos/1564882660-m3-cigarrillos-lucky-x-10-und-large.jpg,cigarillosrothmansazul4881,,
489,1,Cigarillos Rothmans Gris,Paq x 20 ,Cigarrillos,0,1,,0,,,https://newyorkstore.com.co/wp-content/uploads/CIGARRILLO-ROTHMANS-GRIS-600x600.jpg,cigarillosrothmansgris4891,,
490,1,Cigarillos Rothmans  Azul,Paq x 10 ,Cigarrillos,3700,1,,0,,,https://supermercadocomunal.com/1080-large_default/cigarrillos-rothmans-azul-10-und.jpg,cigarillosrothmansazul4901,,
491,1,Cigarillos Rothmans Gris,Paq x 10 ,Cigarrillos,3700,1,,0,,,https://supermercadocomunal.com/1086-large_default/cigarrillos-rothmans-gris-10-und.jpg,cigarillosrothmansgris4911,,
492,1,Cigarillos Rothmans Blanco,Paq x 10 ,Cigarrillos,3000,1,,0,,,https://www.toccmarket.com/image/cache/catalog/Products/Cigarrillo%20Rothmans%20Blanco%20Caja%20X%2010%20Und-1000x798.jpg,cigarillosrothmansblanco4921,,
493,1,Cigarrillos Chesterfirld ,Paq x 20 ,Cigarrillos,0,1,,0,,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702005601239.jpg,cigarrilloschesterfirld4931,,
494,1,Cigarrillos Chesterfirld ,Paq x 10 ,Cigarrillos,3300,1,,0,,,https://estanquillobalu.com/wp-content/uploads/2020/05/cigarrillos-chesterfield-remix-10-und.png,cigarrilloschesterfirld4941,,
495,1,Aceite Oliosoya ,Botella x 1000,Aceites,6800,1,,0,,,https://mercaldas.vteximg.com.br/arquivos/ids/157362-1000-1000/459.jpg?v=636918829074970000,aceiteoliosoya4951,,
496,1,Aceite Oliosoya ,Botella x 2000,Aceites,12800,1,,0,,,https://triunfoq.com/wp-content/uploads/2019/04/7702116000945.jpg,aceiteoliosoya4961,,
497,1,Aceite Oliosoya ,Botella x 3000,Aceites,18900,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/1976394-800-auto?width=800&height=auto&aspect=true,aceiteoliosoya4971,,
498,1,Aceite Oliosoya ,Botella x 5000,Aceites,31900,1,,0,,,https://bodegaeltrebol.com/wp-content/uploads/2018/12/Oliosoya-5.jpeg,aceiteoliosoya4981,,
499,1,Aceite Bon Life,Botella x 1000,Aceites,6700,1,,0,,,https://mercatuonline.com/wp-content/uploads/2020/07/aceite-vegetal-soya-bon-life-x-1000-1.png,aceitebonlife4991,,
500,1,Aceite Bon Life,Botella x 2000,Aceites,13100,1,,0,,,https://supertiendascomunal.com/1313-medium_default/aceite-bon-life-2000-ml.jpg,aceitebonlife5001,,
501,1,Aceite Bon Life,Botella x 3000,Aceites,19200,1,,0,,,https://supermercadocomunal.com/1628-large_default/aceite-vegetal-bon-life-3000-cc.jpg,aceitebonlife5011,,
502,1,Aceite Bon Life,Botella x 5000,Aceites,31400,1,,0,,,https://www.rapimercados.com/media/products/aceite_bonlife_x_5000_3N3Bv0S.jpg,,,
503,1,Aceite Gourmet ,Botella x 1000,Aceites,12900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501456-1000-1000/7702116000013.jpg?v=637244720100900000,aceitegourmet5031,,
504,1,Aceite Gourmet ,Botella x 2000,Aceites,23600,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501464-1000-1000/7702116000785.jpg?v=637244720147530000,aceitegourmet5041,,
505,1,Aceite Gourmet ,Botella x 3000,Aceites,34900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501457-1000-1000/7702116000020.jpg?v=637244720108270000,aceitegourmet5051,,
506,1,Aceite Garza,Botella x 900,Aceites,5500,1,,0,,,https://images.jumpseller.com/store/cigarrerialarosa/5240306/7702116000105.jpg?1588629944,aceitegarza5061,,
507,1,Aceite Garza,Botella x 2000,Aceites,11700,1,,0,,,https://vx2.bc3.myftpupload.com/wp-content/uploads/2019/04/7702116000082-600x600.jpg,aceitegarza5071,,
508,1,Aceite Garza,Botella x 3000,Aceites,17100,1,,0,,,https://toccmarket.com/image/cache/catalog/MARCAS/aceite-1000x798.jpg,aceitegarza5081,,
509,1,Aceite Garza,Botella x 5000,Aceites,28100,1,,0,,,https://images.jumpseller.com/store/fanero/4762771/aceite_la_garza_5000ml.jpg?1585870751,aceitegarza5091,,
510,1,Aceite Diana,Botella x 900,Aceites,0,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510519-1000-1000/7702028000330.jpg?v=637273105500200000,aceitediana5101,,
511,1,Aceite Diana,Botella x 2000,Aceites,0,1,,0,,,https://bodegaeltrebol.com/wp-content/uploads/2018/12/a-510.png,aceitediana5111,,
512,1,Aceite Diana,Botella x 3000,Aceites,19900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510520-750-750/7702028000378.jpg?v=637273105500830000,aceitediana5121,,
513,1,Aceite Diana,Botella x 5000,Aceites,0,1,,0,,,https://mercaldas.vteximg.com.br/arquivos/ids/196457-400-400/Aceite-DIANA-con-vitaminas-frasco-x2000-ml_113059.jpg?v=637327956234000000,aceitediana5131,,
514,1,Aceite Vivi,Botella x 900,Aceites,5500,1,,0,,,https://secureservercdn.net/50.62.88.95/vx2.bc3.myftpupload.com/wp-content/uploads/2019/05/7702179013104.jpg?time=1600957807,aceitevivi5141,,
515,1,Aceite Vivi,Botella x 3000,Aceites,16500,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/290691-800-auto?width=800&height=auto&aspect=true,aceitevivi5151,,
516,1,Aceite Vivi,Botella x 5000,Aceites,26900,1,,0,,,https://www.mercapava.com.co/wp-content/uploads/importedmedia/blogmedia-151690-600x600.jpg,aceitevivi5161,,
517,1,Aceite Girasoli,Botella x 900,Aceites,7600,1,,0,,,https://www.fastmarketctg.com/wp-content/uploads/2018/08/Aceite-Girasol-2-Litros.png,,,
518,1,Aceite Girasoli,Botella x 2000,Aceites,15900,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/2135470/Aceite-De-Girasol-X-2000-Cm3-748719_a.jpg?v=637279388259130000,aceitegirasoli5181,,
519,1,Aceite Girasoli,Botella x 3000,Aceites,23800,1,,0,,,https://mercaldas.vteximg.com.br/arquivos/ids/198208-1300-1300/Aceite-GIRASOLI-garrafa-x3000-ml_57694.jpg?v=637348636594000000,aceitegirasoli5191,,
520,1,Aceite de Oliva Olivetto intenso,Botella x 250,Aceites,15600,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498979-1000-1000/7702109018438.jpg?v=637237131148530000,aceitedeolivaolivettointenso5201,,
521,1,Aceite de Oliva Olivetto intenso,Botella x 500,Aceites,24700,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3498978-750-750/7702109018414.jpg?v=637237130713200000,aceitedeolivaolivettointenso5211,,
522,1,Aceite de Oliva Gourmet,Botella x 500,Aceites,15900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3501452-1000-1000/7702109014836.jpg?v=637244720078370000,aceitedeolivagourmet5221,,
523,1,Aceite de Oliva Gourmet,Botella x 1000,Aceites,22900,1,,0,,,https://www.todoaseo.com/wp-content/uploads/2017/03/ACEITE-GOURMET-AVANZADO-OLIVA-X-1000-RF-08300.jpg,,,
524,1,Arroz Diana,Bolsa x 1000,Arroz ,3100,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/654535/Arroz-Diana-1000-gr-552155_a.jpg?v=637027025752170000,arrozdiana5241,,
525,1,Arroz Diana,Bolsa X 3000,Arroz ,8900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510542-1000-1000/7702511000038.jpg?v=637273105609430000,arrozdiana5251,,
526,1,Arroz Diana,Bolsa x 5000,Arroz ,14700,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510543-1000-1000/7702511000045.jpg?v=637273105624530000,arrozdiana5261,,
527,1,Arroz Diana,Talega x 10k,Arroz ,29900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510544-1000-1000/7702511000205.jpg?v=637273105627330000,arrozdiana5271,,
528,1,Arroz Diana,Bolsa 25 lb,Arroz ,35900,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/272422-1000-1000/7702511000342.jpg?v=637273102760430000,arrozdiana5281,,
529,1,Arroz Roa,Bolsa x 1000,Arroz ,3100,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/187637-1000-1000/7702552000141.jpg?v=636142066817800000,arrozroa5291,,
530,1,Arroz Roa,Bolsa X 3000,Arroz ,8900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3242283-1000-1000/7702552000486.jpg?v=636556173953100000,arrozroa5301,,
531,1,Arroz Roa,Bolsa x 5000,Arroz ,14700,1,,0,,,https://mercaldas.vteximg.com.br/arquivos/ids/166804-1000-1000/Arroz-ROA-x5000-g.jpg?v=636985690009930000,arrozroa5311,,
532,1,Arroz Roa,Talega x 10k,Arroz ,29900,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157166-750-750/7702552000172-1.jpg?v=636670240592730000,arrozroa5321,,
533,1,Arroz Roa,Bolsa 25 lb,Arroz ,35900,1,,0,,,https://www.corbeta.com.co/media/catalog/product/1/7/17702552000094.png,arrozroa5331,,
534,1,Arroz Florhuila,Bolsa x 1000,Arroz ,3100,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/1027148/Arroz-Flor-Huila-1000-gr-796712_a.jpg?v=637124526121630000,arrozflorhuila5341,,
535,1,Arroz Florhuila,Bolsa X 3000,Arroz ,8900,1,,0,,,https://supermio.co/wp-content/uploads/2020/04/08866.jpeg,,,
536,1,Arroz Florhuila,Bolsa x 5000,Arroz ,14700,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157156-750-750/7702231000042-1.jpg?v=636670240574730000,arrozflorhuila5361,,
537,1,Arroz Florhuila,Talega x 10k,Arroz ,29900,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157155-750-750/7702231000066-1.jpg?v=636670240572130000,arrozflorhuila5371,,
538,1,Arroz Florhuila,Bolsa 25 lb,Arroz ,35900,1,,0,,,https://supermercadocomunal.com/verbenal/img/p/1/6/5/2/1652-large_default.jpg,arrozflorhuila5381,,
539,1,Arroz Casanare,Bolsa x 1000,Arroz ,3100,1,,0,,,https://secureservercdn.net/198.71.233.106/p78.62f.myftpupload.com/wp-content/uploads/2019/10/ArrozCasanare1000-300x400.png,arrozcasanare5391,,
540,1,Arroz Casanare,Bolsa X 3000,Arroz ,8900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206515-1000-1000/7703308010049-1.jpg?v=636287518837470000,arrozcasanare5401,,
541,1,Arroz Casanare,Bolsa x 5000,Arroz ,14700,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/209569-1000-1000/7703308010056-1.jpg?v=636288948604830000,arrozcasanare5411,,
542,1,Arroz Casanare,Talega x 10k,Arroz ,29900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206516-1000-1000/7703308010131-1.jpg?v=636287518838800000,arrozcasanare5421,,
543,1,Arroz Casanare,Bolsa 25 lb,Arroz ,35900,1,,0,,,,,,
544,1,Arroz Diana Premium ,Bolsa x 1000,Arroz ,4800,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3510546-1000-1000/7702511000427.jpg?v=637273105646430000,arrozdianapremium5441,,
545,1,Arroz Diana Premium ,Bolsa x 2500,Arroz ,11100,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/272424-1000-1000/7702511000748.jpg?v=637273102765670000,arrozdianapremium5451,,
546,1,Arroz Florhuila Integral,Bolsa x 1000,Arroz ,0,1,,0,,,https://i1.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2020/08/8298-large_default.jpg?fit=749%2C1000&ssl=1,arrozflorhuilaintegral5461,,
547,1,Arroz Roa de Leche,Bolsa x 150,Arroz ,3100,1,,0,,,https://supermercadocomunal.com/7682-large_default/arroz-con-leche-roa-150-gr.jpg,arrozroadeleche5471,,
548,1,Arroz Roa con Pollo,,Arroz ,0,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/195341-1000-1000/7702552400125.jpg?v=636226238385200000,arrozroaconpollo5481,,
549,1,Arroz Roa  Mexicano,Bolsa x 300 ,Arroz ,5100,1,,0,,,https://mercaldas.vteximg.com.br/arquivos/ids/192714-1300-1300/Arroz-ROA-mexicano-x300-g_3468.jpg?v=637280421737170000,arrozroamexicano5491,,
550,1,Arroz Roa Paella,,Arroz ,0,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157188-1000-1000/7702552400132-1.jpg?v=636670240619970000,arrozroapaella5501,,
551,1,Arroz Roa de Coco,,Arroz ,0,1,,0,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/ps-mezcla-arroz-coco-x150g-saborizados-roa-copia.jpg,arrozroadecoco5511,,
552,1,Arroz Champiñones,Bolsa x 300,Arroz ,5100,1,,0,,,https://supermio.co/wp-content/uploads/2020/04/12043.jpeg,,,
553,1,Arroz Roa Oriental ,Bolsa x 300,Arroz ,5100,1,,0,,,https://mercadomambo.com/multimedia/productos/4025590.JPG,arrozroaoriental5531,,
554,1,Frijol Bola Roja Unimercas,Bolsa x 500,Granos,4900,1,,0,,,,,,
555,1,Frijol Cargamanto Unimercas,Bolsa x 500,Granos,4800,1,,0,,,,,,
556,1,Frijol Cabeza Negra Unimercas,Bolsa x 500,Granos,2900,1,,0,,,,,,
557,1,Frijols Caraota Maritza,Bolsa x 500,Granos,2900,1,,0,,,,,,
558,1,Frijol Nima Unimercas,Bolsa x 500,Granos,3200,1,,0,,,,,,
559,1,Frijol Soya Unimercas,Bolsa x 500,Granos,2100,1,,0,,,,,,
560,1,Aveja verde seca Unimercas,Bolsa x 500,Granos,1700,1,,0,,,,,,
561,1,Aveja verde seca Unimercas,Bolsa x 1000,Granos,3200,1,,0,,,,,,
562,1,Arveja Amarilla Unimercas,Bolsa x 500,Granos,1600,1,,0,,,,,,
563,1,Arveja Amarilla Unimercas,Bolsa x 1000,Granos,2300,1,,0,,,,,,
564,1,Garbanza Unimercas,Bolsa x 500,Granos,3500,1,,0,,,,,,
565,1,Garbanza Unimercas,Bolsa x 1000,Granos,6700,1,,0,,,,,,
566,1,Maiz Porva ,Bolsa x 500,Granos,5400,1,,0,,,,,,
567,1,Maiz Pira ,Bolsa x 500,Granos,1800,1,,0,,,,,,
568,1,Maiz Peto ,Bolsa x 1000,Granos,1950,1,,0,,,,,,
569,1,Maiz Peto ,Bolsa x 3000,Granos,5500,1,,0,,,,,,
570,1,Lenteja Unimercas,Bolsa x 500,Granos,2500,1,,0,,,,,,
571,1,Lenteja Unimercas,Bolsa x 1000,Granos,4800,1,,0,,,,,,
572,1,Cuchuco de Trigo De la Abuela,Bolsa x 500,Granos,1800,1,,0,,,https://supertiendascomunal.com/3559-thickbox_default/cuchuco-trigo-de-la-abuela-500-g.jpg,cuchucodetrigodelaabuela5721,,
573,1,Cuchuco de Cebada De la Abuela,Bolsa x 500,Granos,2500,1,,0,,,https://supertiendascomunal.com/3566-thickbox_default/de-la-abuela-cuchuco-de-cebada-500-g.jpg,cuchucodecebadadelaabuela5731,,
574,1,Cuchuco de Maiz De la Abuela,Bolsa x 500,Granos,1800,1,,0,,,https://organizacioncardenas.com/images/cuchuco/cuchuco-de-maiz-194-250.png,cuchucodemaizdelaabuela5741,,
575,1,Cebada Perlada De la Abuela,Bolsa x 500,Granos,2500,1,,0,,,https://supertiendascomunal.com/2668-large_default/cebada-perlada-de-la-abuela-500-g.jpg,cebadaperladadelaabuela5751,,
576,1,Mazamorra Amarilla Aburra,Bolsa x 500,Granos,1800,1,,0,,,https://cdn.derematazo.com/wp-content/uploads/2019/08/Mazamorra-Aburra-x-500-g-32393.jpg,mazamorraamarillaaburra5761,,
577,1,Mazamorra Blanca Aburra,Bolsa x 500,Granos,1800,1,,0,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/7706667029011.jpg,mazamorrablancaaburra5771,,
578,1,Habas Unimercas,Bolsa x 500,Granos,2700,1,,0,,,,,,
579,1,Sal Refisal ,Bolsa x 1000,Sal,1500,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492569-1000-1000/7703812101202.jpg?v=637214303845200000,salrefisal5791,,
580,1,Sal Refisal ,Bolsa x 3000,Sal,3900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492567-1000-1000/7703812101356.jpg?v=637214303842700000,salrefisal5801,,
581,1,Sal Refisal Marinera,Bolsa x 800,Sal,2700,1,,0,,,https://cdn.derematazo.com/wp-content/uploads/2019/08/Sal-marina-Refisal-bolsa-x-800-g-43022.jpg,salrefisalmarinera5811,,
582,1,Sal Refisal Light baja sodio,Bolsa x 500 ,Sal,6900,1,,0,,,https://cdn.derematazo.com/wp-content/uploads/2019/08/Sal-vital-Refisal-tarro-x-500-g-36940.jpg,salrefisallightbajasodio5821,,
583,1,Sal Refisal Parillera,Tarro x 454,Sal,5300,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3492578-1000-1000/7703812013697.jpg?v=637214303881370000,salrefisalparillera5831,,
584,1,Sal Refisal ,Tarro x 500,Sal,2300,1,,0,,,https://mercaldas.vteximg.com.br/arquivos/ids/196466-1300-1300/Sal-REFISAL-500-Salero-Slim-Frasco_5647.jpg?v=637327956253430000,salrefisal5841,,
585,1,Tricompleto El Rey,Bolsa x 55 gr ,Condimentos,1900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175504-1000-1000/7702175111279-20-281-29.jpg?v=636114455465570000,tricompletoelrey5851,,
586,1,Curry El Rey,Bolsa x 20 gr,Condimentos,2600,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/1977256/Curry-Chapeta-El-Rey-15071_a.jpg?v=637259186823730000,curryelrey5861,,
587,1,Pimienta en Pepa El Rey,Bolsa x 43 gr ,Condimentos,2000,1,,0,,,,,,
588,1,Cebolla El Rey,Bolsa x 60 gr,Condimentos,1350,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175477-1000-1000/7702175108378-20-281-29.jpg?v=636114455434400000,cebollaelrey5881,,
589,1,Curcuma El Rey ,Bolsa x 30 gr ,Condimentos,2000,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175542-1000-1000/7702175157260-20-281-29.jpg?v=636114455509570000,curcumaelrey5891,,
590,1,Picante El Rey ,Bolsa x 20 gr,Condimentos,1900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171433-1000-1000/7702175108361-281-29.jpg?v=636111274910300000,picanteelrey5901,,
591,1,Amarillo El Rey,Bolsa x 60 gr,Condimentos,1100,1,,0,,,https://cdn.totalcode.com/la14/product-zoom/es/azafran-amarillo-el-rey-chapeta-x-60-g-1.jpg,amarilloelrey5911,,
592,1,Clavo El Rey,Bolsa x 9 gr,Condimentos,1300,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175478-1000-1000/7702175108200-20-281-29.jpg?v=636114455435100000,clavoelrey5921,,
593,1,Color El Rey,Bolsa x 55 gr ,Condimentos,1200,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175498-1000-1000/7702175111248-20-281-29.jpg?v=636114455459800000,colorelrey5931,,
594,1,Ajo El Rey,Bolsa x 55 gr ,Condimentos,1300,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/1977152/Ajo-En-Polvo-Bolsa-X-55-gr-195697_a.jpg?v=637259180043230000,ajoelrey5941,,
595,1,Oregano El Rey,Bolsa x 10 gr,Condimentos,1400,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/231302-1000-1000/7702175108286-1.jpg?v=636312434254000000,oreganoelrey5951,,
596,1,Tri Rey El Rey,Bolsa x 55 gr ,Condimentos,2000,1,,0,,,https://supertiendascomunal.com/8259-thickbox_default/tri-rey-55-gr.jpg,trireyelrey5961,,
597,1,Tri Salsina El Rey,Bolsa x 55 gr ,Condimentos,2000,1,,0,,,https://elprogresar.com/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOWE2SWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--16d69719cf64e2539f3bbdf1c9aee71b4c7bde04/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDRG9UY21WemFYcGxYMkZ1WkY5d1lXUmJDR2tDUUFGcEFrQUJld1k2QzJWNGRHVnVaRG9LZDJocGRHVTZER052Ym5abGNuUkpJZ2hxY0djR09nWkZWRG9LYzJGMlpYSjdDRG9NY1hWaGJHbDBlV2xmT2dwemRISnBjRlE2RDJKaFkydG5jbTkxYm1SYkNHa0IvMmtCLzJrQi93PT0iLCJleHAiOm51bGwsInB1ciI6InZhcmlhdGlvbiJ9fQ==--cce1b70dad3a0785ed15866f1aadf16af1f8013b/7702175111286.jpg?locale=es,trisalsinaelrey5971,,
598,1,Bicarbonato El Rey,Bolsa x 50 gr,Condimentos,700,1,,0,,,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702175108385.jpg,bicarbonatoelrey5981,,
599,1,Completo El Rey,Bolsa x 60 gr,Condimentos,1950,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171427-1000-1000/7702175108347-20-281-29.jpg?v=636111274891300000,completoelrey5991,,
600,1,Jengibre El Rey,Bolsa x 60 gr,Condimentos,2100,1,,0,,,https://exitocol.vtexassets.com/arquivos/ids/1977248-1200-auto?width=1200&height=auto&aspect=true,jengibreelrey6001,,
601,1,Color El Rey,Bolsa x 125 gr ,Condimentos,2100,1,,0,,,https://cdn1.totalcode.net/la14/product-zoom/es/color-rey-bolsa-x-125-g-1.jpg,colorelrey6011,,
602,1,SazonaRey El Rey,Bolsa x 55 gr ,Condimentos,1500,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175538-1000-1000/7702175156799-20-281-29.jpg?v=636114455505300000,sazonareyelrey6021,,
603,1,Pimienta El Rey,Bolsa x 60 gr,Condimentos,2700,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175484-1000-1000/7702175108101-20-281-29.jpg?v=636114455443730000,pimientaelrey6031,,
604,1,Ablandacarnes El Rey,Bolsa x 70 gr,Condimentos,1300,1,,0,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/el-rey-ablandacarnes.jpg,ablandacarneselrey6041,,
605,1,Tomillo El Rey,Bolsa x 20 gr,Condimentos,2300,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175488-1000-1000/7702175108439-20-281-29.jpg?v=636114455448230000,tomilloelrey6051,,
606,1,Salsina El Rey,Bolsa x 55 gr ,Condimentos,1900,1,,0,,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/166361-750-750/7702175111262-1.jpg?v=636670854738400000,salsinaelrey6061,,
607,1,Comino El Rey,Bolsa x 55 gr ,Condimentos,1900,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175495-1000-1000/7702175111224-20-281-29.jpg?v=636114455455030000,cominoelrey6071,,
608,1,Paprika El Rey,Bolsa x 60 gr,Condimentos,3400,1,,0,,,https://www.centrocomercialestrella.co/67-thickbox_default/rey-paprika.jpg,paprikaelrey6081,,
609,1,Laurel El Rey,Bolsa x 37 gr,Condimentos,3150,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175492-1000-1000/7702175108408-20-281-29.jpg?v=636114455453230000,laurelelrey6091,,
610,1,Finas Hierbas El Rey,Bolsa x 15 gr ,Condimentos,2500,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175553-1000-1000/7702175157253-20-281-29.jpg?v=636114455525830000,finashierbaselrey6101,,
611,1,Guascas El Rey,Bolsa x 5 gr,Condimentos,2000,1,,0,,,https://d50xhnwqnrbqk.cloudfront.net/images/products/app/el-rey-guasas.jpg,guascaselrey6111,,
612,1,Canela Molida El Rey,Bolsa x 30 gr ,Condimentos,4700,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175559-1000-1000/7702175158823-20-281-29.jpg?v=636114455533170000,canelamolidaelrey6121,,
613,1,Pimienta de Olor El Rey,Bolsa x 15 gr ,Condimentos,1500,1,,0,,,https://supermercadocomunal.com/8595-large_default/pimienta-de-olor-el-rey-15-gr.jpg,pimientadeolorelrey6131,,
614,1,Canela en Astillas El Rey,Bolsa x 20 gr,Condimentos,3000,1,,0,,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/175490-1000-1000/7702175111194-20-281-29.jpg?v=636114455451130000,canelaenastillaselrey6141,,
